Arrival time,private,public,workplace
12:30,0.9839142484273502,1.3763495552447214,1.7350199733688416
12:45,0.9648518263266712,1.3902765415054468,1.5912117177097205
13:00,0.9702284069191704,1.3672667381181614,1.7896138482023969
13:15,0.9648518263266712,1.3139808776423427,1.756324900133156
13:30,0.9325923427716761,1.3285133850448387,1.6657789613848202
13:45,0.9824479082657595,1.3472845404397293,1.7177097203728362
14:00,0.9501884247107644,1.3285133850448387,1.7616511318242343
14:15,0.9492108646030373,1.2843103416955803,1.729693741677763
14:30,1.0440341950525682,1.3273023427612975,1.7363515312916113
14:45,1.0107971513898462,1.3533397518574362,1.8175765645805593
15:00,1.0909570802234703,1.4459844865483478,1.9320905459387483
15:15,1.1388575255020994,1.4932151356064598,2.0719041278295607
15:30,1.271805700152988,1.4889764876140652,2.066577896138482
15:45,1.1999550322350445,1.5446844326569662,2.034620505992011
16:00,1.2561647384293542,1.5701163206113342,2.1051930758988013
16:15,1.2918456823613942,1.628246350221318,1.944074567243675
16:30,1.3793373120029717,1.7717548608209657,1.9161118508655126
16:45,1.5034874456843166,1.8226186367297015,1.8428761651131824
17:00,1.652565362112703,1.8807486663396853,1.7496671105193076
17:15,1.7029097076606499,1.8637940743701065,1.7496671105193076
17:30,1.7889349971406368,1.8553167783853173,1.5685752330226364
17:45,1.921394391737662,1.7614610014108645,1.3981358189081226
18:00,1.976137757770381,1.8698492857878133,1.4327563249001332
18:15,2.0724274283815025,1.8674272012207307,1.3635153129161117
18:30,2.2689170100346545,1.8989143005928053,1.311584553928096
18:45,2.504997776050755,2.087836896825253,1.1211717709720372
19:00,2.591023065530742,1.9540167244939357,1.2822902796271638
19:15,2.623282549085737,1.932217963390192,1.18508655126498
19:30,2.4942446148657567,1.7965812276335629,1.2197070572569908
19:45,2.356408639676232,1.7517726631425337,1.141145139813582
20:00,2.4316807679712205,1.6766880415629712,1.1078561917443408
20:15,2.3124184348285115,1.5707218417531046,1.0545938748335553
20:30,2.1037093518287704,1.386037893513052,1.0838881491344872
20:45,1.9991104203019683,1.3836158089459694,1.033288948069241
21:00,1.9854245787937885,1.3418348501637933,0.8495339547270306
21:15,1.9042870898524373,1.2752275245690203,0.8615179760319573
21:30,1.9150402510374358,1.2219416640932017,0.7123834886817577
21:45,1.865673465597216,1.1468570425136393,0.696404793608522
22:00,1.9433894941615224,1.178344141885714,0.7523302263648468
22:15,1.9130851308219814,1.1577564230655113,0.6657789613848202
22:30,1.7796481761172291,1.1504901693642635,0.6165113182423435
22:45,1.7728052553631393,1.3872489357965934,0.6165113182423435
23:00,2.7132180789966323,1.8165634253119949,0.5499334221038615
23:15,1.5680064127943067,0.9754945593925411,0.5059920106524634
23:30,1.1041541416777865,0.7720394557575978,0.4647137150466045
23:45,0.9511659848184915,0.6460910582692995,0.4380825565912117
